Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScore_binned,Geography_France,Geography_Germany,Geography_Spain,Gender_Male
42.0,2,0.0,2,1,1,18657.77,1,1.0,0.0,0.0,1.0
35.0,9,122929.42,2,0,0,149822.04,4,0.0,0.0,1.0,1.0
56.0,10,0.0,3,0,1,62256.87,0,1.0,0.0,0.0,0.0
49.0,0,0.0,1,1,1,80496.71,2,1.0,0.0,0.0,0.0
39.0,4,111900.14,1,1,1,97577.17,0,0.0,0.0,1.0,1.0
42.0,8,91611.12,1,0,0,144675.3,1,0.0,0.0,1.0,0.0
35.0,1,129490.36,2,0,1,8590.83,1,0.0,0.0,1.0,0.0
44.0,8,122277.87,1,1,1,91810.71,2,1.0,0.0,0.0,1.0
38.0,4,98640.74,1,1,1,110457.99,1,1.0,0.0,0.0,0.0
36.0,4,0.0,2,0,0,13210.56,1,0.0,0.0,1.0,1.0
66.0,9,0.0,1,1,0,65535.56,0,1.0,0.0,0.0,0.0
42.0,2,100238.35,1,0,0,86797.41,0,1.0,0.0,0.0,1.0
36.0,0,0.0,2,1,0,111605.9,1,0.0,0.0,1.0,0.0
38.0,6,127678.8,2,0,0,45422.89,1,1.0,0.0,0.0,1.0
33.0,4,84607.34,2,0,1,60059.47,2,1.0,0.0,0.0,0.0
43.0,0,108508.82,3,1,0,184044.8,4,0.0,1.0,0.0,1.0
37.0,4,0.0,2,1,0,4459.5,1,0.0,0.0,1.0,1.0
44.0,8,161889.79,1,0,0,75562.47,3,1.0,0.0,0.0,1.0
38.0,1,0.0,1,1,0,134964.85,4,1.0,0.0,0.0,0.0
37.0,9,122506.38,1,0,1,199693.84,4,0.0,1.0,0.0,1.0
38.0,6,162888.73,1,1,0,91098.76,4,1.0,0.0,0.0,1.0
44.0,7,111833.47,1,1,0,67202.74,2,1.0,0.0,0.0,1.0
48.0,0,90044.32,2,0,1,187604.97,2,1.0,0.0,0.0,0.0
38.0,4,117633.28,1,0,1,88396.6,3,0.0,1.0,0.0,1.0
34.0,3,131283.11,1,0,0,130500.65,2,1.0,0.0,0.0,0.0
41.0,6,149049.92,1,0,1,50422.36,4,0.0,1.0,0.0,1.0
58.0,1,79954.61,2,1,1,30484.19,4,0.0,0.0,1.0,1.0
49.0,0,108806.96,3,1,0,61446.92,0,0.0,1.0,0.0,1.0
36.0,10,153610.61,1,1,1,54083.8,1,0.0,0.0,1.0,0.0
30.0,1,0.0,2,1,0,126812.85,0,1.0,0.0,0.0,1.0
35.0,5,0.0,2,1,0,186490.37,0,0.0,0.0,1.0,1.0
40.0,9,0.0,2,0,1,119232.33,4,1.0,0.0,0.0,1.0
46.0,6,0.0,1,1,1,93917.68,3,1.0,0.0,0.0,1.0
46.0,3,115248.11,4,1,0,130752.01,3,0.0,1.0,0.0,1.0
35.0,7,0.0,2,1,0,164241.67,0,1.0,0.0,0.0,0.0
37.0,0,151218.98,1,1,1,109309.29,4,0.0,1.0,0.0,0.0
38.91621420206537,6,120621.89,1,1,1,140803.7,3,0.0,1.0,0.0,0.0
64.0,9,113829.45,1,1,1,124341.49,0,1.0,0.0,0.0,1.0
36.0,5,0.0,2,1,0,79723.78,0,0.0,0.0,1.0,1.0
53.0,3,0.0,3,0,0,88479.02,3,0.0,0.0,1.0,0.0
43.0,2,115643.58,2,0,0,174606.35,1,0.0,0.0,1.0,1.0
38.0,1,104091.29,1,0,0,91561.91,4,1.0,0.0,0.0,0.0
21.0,10,161525.96,2,1,0,9262.77,0,1.0,0.0,0.0,0.0
40.0,9,107648.94,2,1,1,134638.97,4,0.0,1.0,0.0,0.0
26.0,5,101641.14,2,0,1,154460.68,4,1.0,0.0,0.0,0.0
33.0,6,127211.45,1,0,0,191961.83,4,0.0,1.0,0.0,0.0
46.0,4,124547.13,2,1,0,94499.06,0,1.0,0.0,0.0,1.0
59.0,10,185966.64,1,0,0,9445.42,1,1.0,0.0,0.0,1.0
42.0,3,65046.08,2,0,1,140139.28,4,0.0,1.0,0.0,0.0
40.0,7,144470.77,1,1,1,18917.95,0,0.0,0.0,1.0,0.0
41.0,7,0.0,2,0,0,134878.34,4,1.0,0.0,0.0,1.0
42.0,9,132657.55,1,1,0,35367.19,2,0.0,0.0,1.0,1.0
84.0,8,92242.34,1,1,1,186235.98,0,0.0,1.0,0.0,1.0
39.0,3,121778.71,1,1,1,138399.67,1,1.0,0.0,0.0,1.0
42.0,8,120822.86,2,1,0,126153.24,0,0.0,1.0,0.0,1.0
19.0,5,0.0,2,1,0,159920.92,1,0.0,0.0,1.0,1.0
30.0,2,87505.47,2,0,1,7278.57,2,1.0,0.0,0.0,1.0
37.0,4,111723.08,1,1,1,83478.12,4,1.0,0.0,0.0,0.0
36.0,1,114391.62,1,1,1,53412.54,2,0.0,1.0,0.0,0.0
51.0,4,0.0,3,1,1,66586.56,1,1.0,0.0,0.0,1.0
40.0,1,134760.21,2,0,0,174434.06,2,0.0,1.0,0.0,1.0
27.0,4,152309.37,1,1,0,104112.0,4,1.0,0.0,0.0,0.0
67.0,3,0.0,2,1,1,43486.73,1,1.0,0.0,0.0,0.0
61.0,2,117419.35,1,1,1,94153.83,0,1.0,0.0,0.0,0.0
80.0,3,0.0,1,1,1,65801.44,1,1.0,0.0,0.0,1.0
34.0,2,40105.51,2,0,1,53512.16,2,0.0,1.0,0.0,1.0
29.0,4,129938.07,1,0,1,190200.53,4,0.0,0.0,1.0,0.0
74.0,1,186445.31,2,1,1,196767.83,0,0.0,1.0,0.0,0.0
37.0,10,104255.03,1,1,0,86609.37,1,1.0,0.0,0.0,0.0
45.0,7,157332.26,1,1,0,125424.42,4,0.0,0.0,1.0,1.0
30.0,6,0.0,2,0,0,179206.92,3,1.0,0.0,0.0,0.0
44.0,4,131593.85,1,0,1,171345.02,2,0.0,1.0,0.0,0.0
43.0,4,176134.54,1,1,1,52856.88,4,1.0,0.0,0.0,1.0
31.0,4,61211.18,1,1,1,145250.43,1,0.0,1.0,0.0,0.0
40.0,6,97339.99,1,0,1,88815.25,4,1.0,0.0,0.0,1.0
41.0,1,131762.94,1,1,1,47675.29,2,1.0,0.0,0.0,1.0
40.0,5,0.0,2,1,1,146457.83,0,1.0,0.0,0.0,1.0
36.0,2,0.0,2,1,1,45570.84,4,0.0,0.0,1.0,1.0
38.0,7,0.0,2,1,1,6203.66,0,0.0,0.0,1.0,1.0
52.0,0,0.0,2,1,0,32159.46,1,1.0,0.0,0.0,0.0
46.0,7,131769.04,1,0,0,184980.23,1,0.0,1.0,0.0,0.0
36.0,4,98266.3,1,1,1,46416.36,1,0.0,0.0,1.0,0.0
27.0,2,0.0,2,1,1,20092.89,2,1.0,0.0,0.0,1.0
26.0,7,146266.0,1,1,0,21903.62,4,1.0,0.0,0.0,1.0
30.0,4,0.0,2,0,1,57461.13,4,0.0,0.0,1.0,1.0
35.0,7,81905.95,1,1,1,61623.19,1,1.0,0.0,0.0,0.0
44.0,5,143244.97,1,1,0,98661.27,0,1.0,0.0,0.0,0.0
26.0,9,89928.99,1,1,0,46203.31,3,1.0,0.0,0.0,0.0
29.0,2,87212.8,1,1,1,994.86,0,0.0,1.0,0.0,0.0
31.0,0,0.0,2,1,1,34475.14,2,1.0,0.0,0.0,1.0
55.0,5,97318.25,1,0,1,78416.14,0,1.0,0.0,0.0,1.0
51.0,7,147262.11,1,1,1,53630.9,1,0.0,1.0,0.0,0.0
68.0,3,110357.0,1,0,0,141977.54,3,0.0,1.0,0.0,0.0
42.0,9,150507.21,1,0,1,169964.12,3,1.0,0.0,0.0,1.0
32.0,0,106683.52,2,1,1,137916.49,3,0.0,1.0,0.0,1.0
22.0,5,0.0,2,1,1,117202.19,3,1.0,0.0,0.0,1.0
24.0,7,113034.22,1,1,0,162503.48,3,0.0,1.0,0.0,0.0
35.0,3,106250.72,1,0,0,39546.32,0,1.0,0.0,0.0,1.0
35.0,2,114321.28,2,0,0,15959.01,1,1.0,0.0,0.0,0.0
33.0,6,0.0,2,1,0,45261.47,0,0.0,0.0,1.0,0.0
38.0,2,114756.14,1,1,0,193214.05,0,1.0,0.0,0.0,1.0
31.0,2,113836.27,1,1,1,174815.54,4,0.0,0.0,1.0,1.0
46.0,4,129269.27,1,1,0,163504.33,1,0.0,1.0,0.0,1.0
34.0,6,58003.41,1,1,0,90346.1,4,0.0,1.0,0.0,0.0
35.0,8,0.0,2,1,1,187900.12,0,1.0,0.0,0.0,0.0
39.0,5,124586.93,1,1,0,93132.61,2,0.0,1.0,0.0,0.0
33.0,8,90791.69,1,1,1,59659.53,0,1.0,0.0,0.0,0.0
58.0,3,0.0,1,0,1,194930.3,3,1.0,0.0,0.0,1.0
28.0,7,0.0,2,1,0,151645.96,1,1.0,0.0,0.0,1.0
31.0,2,89558.39,2,1,1,4441.54,0,0.0,1.0,0.0,1.0
32.0,2,0.0,1,1,1,51972.92,2,0.0,0.0,1.0,0.0
41.0,2,84113.41,1,1,0,197548.63,4,0.0,1.0,0.0,0.0
40.0,0,0.0,2,1,0,62762.12,3,1.0,0.0,0.0,0.0
35.0,5,163856.76,1,1,1,15118.2,1,0.0,1.0,0.0,1.0
56.0,2,0.0,1,1,0,114522.68,2,1.0,0.0,0.0,1.0
50.0,1,0.0,4,1,0,88566.9,3,0.0,0.0,1.0,0.0
50.0,9,90305.76,1,1,1,124626.57,3,1.0,0.0,0.0,1.0
42.0,8,0.0,2,1,0,180800.42,3,0.0,0.0,1.0,1.0
41.0,6,0.0,2,0,0,167181.77,2,1.0,0.0,0.0,1.0
30.0,6,161378.02,1,0,0,71926.28,4,0.0,1.0,0.0,0.0
37.0,1,0.0,1,1,1,106040.97,2,0.0,0.0,1.0,1.0
40.0,3,0.0,1,1,1,32319.93,0,1.0,0.0,0.0,1.0
46.0,7,81742.84,2,1,0,83282.21,1,0.0,0.0,1.0,0.0
29.0,1,0.0,2,0,0,155639.76,0,1.0,0.0,0.0,1.0
40.0,8,104149.66,1,1,0,62027.9,3,0.0,1.0,0.0,1.0
39.0,3,0.0,2,1,0,1710.89,4,1.0,0.0,0.0,0.0
38.91621420206537,2,88120.97,2,1,1,21333.22,3,0.0,1.0,0.0,0.0
46.0,7,135369.71,1,0,1,140130.22,0,1.0,0.0,0.0,1.0
35.0,1,211774.31,1,1,0,188574.12,4,1.0,0.0,0.0,0.0
41.0,2,0.0,2,1,0,134272.57,1,0.0,0.0,1.0,1.0
37.0,7,0.0,2,1,1,55100.09,3,1.0,0.0,0.0,0.0
38.91621420206537,4,0.0,2,1,1,157549.6,1,1.0,0.0,0.0,0.0
31.0,4,91292.7,1,1,1,162149.07,4,0.0,0.0,1.0,0.0
60.0,3,0.0,2,1,1,70174.03,2,1.0,0.0,0.0,1.0
34.0,9,125474.44,1,1,0,198929.84,3,1.0,0.0,0.0,0.0
29.0,7,93617.07,1,0,1,113050.92,3,0.0,0.0,1.0,0.0
37.0,1,0.0,2,0,1,6035.51,3,1.0,0.0,0.0,1.0
35.0,6,0.0,2,0,1,178038.17,3,0.0,0.0,1.0,1.0
31.0,8,78398.69,1,1,0,44937.01,0,0.0,1.0,0.0,1.0
31.0,8,0.0,2,1,0,178667.7,4,1.0,0.0,0.0,1.0
38.0,5,105069.98,2,1,1,198355.28,3,1.0,0.0,0.0,1.0
31.0,2,154741.45,2,0,0,25183.01,2,0.0,1.0,0.0,1.0
57.0,6,0.0,2,0,1,194421.12,0,1.0,0.0,0.0,0.0
27.0,6,125552.96,1,1,0,105291.26,3,0.0,1.0,0.0,1.0
40.0,7,141267.67,1,0,1,177397.49,1,1.0,0.0,0.0,0.0
21.0,0,0.0,2,1,0,116106.52,1,1.0,0.0,0.0,0.0
36.0,8,142882.49,1,1,0,89983.02,4,1.0,0.0,0.0,1.0
37.0,3,0.0,1,1,1,179670.31,0,1.0,0.0,0.0,1.0
41.0,5,0.0,1,1,1,74267.35,0,1.0,0.0,0.0,1.0
31.0,6,157791.07,2,0,0,177994.81,3,0.0,1.0,0.0,1.0
23.0,2,94464.81,2,0,1,185900.88,3,1.0,0.0,0.0,0.0
25.0,6,120383.41,1,1,1,24903.09,1,1.0,0.0,0.0,1.0
36.0,0,126606.63,2,1,1,172363.52,0,0.0,1.0,0.0,0.0
31.0,1,119266.69,1,1,1,28257.63,2,1.0,0.0,0.0,1.0
29.0,8,0.0,2,1,0,46735.19,1,0.0,0.0,1.0,0.0
38.0,6,116980.78,2,0,1,76038.38,3,0.0,0.0,1.0,1.0
46.0,8,106171.68,1,1,0,163145.5,0,0.0,0.0,1.0,0.0
31.0,8,100375.39,1,1,1,90384.26,1,0.0,1.0,0.0,0.0
28.0,6,150329.15,1,1,0,145558.42,1,0.0,1.0,0.0,1.0
38.91621420206537,8,111537.23,4,1,1,9497.99,0,0.0,1.0,0.0,0.0
40.0,5,147650.68,1,1,1,199674.83,2,1.0,0.0,0.0,1.0
39.0,8,125997.22,1,1,1,128049.34,1,0.0,1.0,0.0,0.0
47.0,10,134381.52,1,0,0,26812.89,4,0.0,1.0,0.0,0.0
38.0,0,152582.2,2,0,0,31892.82,4,1.0,0.0,0.0,0.0
38.91621420206537,4,0.0,2,1,0,44904.26,2,1.0,0.0,0.0,0.0
54.0,4,0.0,1,0,1,55725.04,4,1.0,0.0,0.0,1.0
28.0,8,106425.75,1,1,1,20344.84,2,0.0,1.0,0.0,0.0
34.0,0,103108.17,1,0,0,125646.82,1,1.0,0.0,0.0,1.0
32.0,5,73494.21,1,0,0,136301.1,0,1.0,0.0,0.0,1.0
28.0,8,124695.72,2,1,0,145251.35,3,0.0,1.0,0.0,1.0
27.0,1,116320.68,1,0,1,45563.94,1,0.0,0.0,1.0,0.0
40.0,7,0.0,1,1,0,126996.67,2,1.0,0.0,0.0,0.0
55.0,4,91893.32,1,1,0,144870.28,0,0.0,0.0,1.0,0.0
41.0,8,130701.29,1,1,0,59354.24,3,0.0,1.0,0.0,0.0
39.0,5,0.0,2,1,0,96270.64,4,1.0,0.0,0.0,1.0
57.0,2,101134.87,2,1,1,70954.41,4,0.0,1.0,0.0,1.0
29.0,7,117199.8,1,1,1,43480.63,0,1.0,0.0,0.0,1.0
44.0,1,63562.02,2,0,1,52629.73,0,1.0,0.0,0.0,1.0
34.0,1,141796.43,1,1,0,45858.49,4,1.0,0.0,0.0,1.0
48.0,7,85915.52,1,1,1,23860.5,3,0.0,1.0,0.0,1.0
50.0,10,118098.62,1,1,1,100720.02,4,0.0,1.0,0.0,1.0
38.0,6,140752.06,2,0,1,171430.16,1,0.0,1.0,0.0,1.0
31.0,3,136067.82,2,1,0,65567.91,2,1.0,0.0,0.0,0.0
33.0,1,80107.83,2,0,1,82245.67,0,1.0,0.0,0.0,0.0
51.0,2,123783.25,1,1,1,134901.57,4,0.0,1.0,0.0,1.0
37.0,2,79731.91,1,1,1,57558.95,0,0.0,1.0,0.0,1.0
43.0,6,104533.24,1,0,0,81123.59,0,0.0,0.0,1.0,1.0
71.0,3,83116.68,1,1,1,27597.76,2,1.0,0.0,0.0,1.0
23.0,5,122739.1,1,1,0,102460.84,4,0.0,1.0,0.0,0.0
35.0,6,84026.86,1,0,1,164255.69,2,1.0,0.0,0.0,1.0
38.0,5,0.0,1,1,1,87363.56,1,1.0,0.0,0.0,0.0
37.0,2,89728.86,2,1,1,37294.88,2,0.0,1.0,0.0,1.0
34.0,10,0.0,2,1,0,79078.91,1,0.0,0.0,1.0,1.0
22.0,5,82559.42,2,0,0,163112.9,0,1.0,0.0,0.0,1.0
35.0,10,0.0,2,1,1,192751.18,0,1.0,0.0,0.0,1.0
24.0,2,120596.93,1,0,1,180490.53,3,0.0,1.0,0.0,1.0
38.91621420206537,1,57422.62,1,1,1,79189.4,3,0.0,1.0,0.0,1.0
43.0,9,0.0,2,1,0,152499.8,0,1.0,0.0,0.0,0.0
30.0,9,0.0,2,0,0,63158.22,0,1.0,0.0,0.0,0.0
46.0,2,0.0,2,1,1,66602.7,2,1.0,0.0,0.0,0.0
39.0,5,115730.71,3,1,1,185599.34,4,0.0,1.0,0.0,1.0
39.0,8,125211.55,2,1,0,144496.07,4,1.0,0.0,0.0,1.0
34.0,0,131244.65,2,1,0,183229.02,1,1.0,0.0,0.0,0.0
41.0,3,130931.83,1,1,1,144808.37,2,1.0,0.0,0.0,0.0
41.0,9,0.0,2,0,1,191599.67,2,0.0,0.0,1.0,1.0
20.0,8,180293.84,2,1,1,29552.7,1,0.0,1.0,0.0,1.0
34.0,0,0.0,1,1,1,167931.81,2,1.0,0.0,0.0,1.0
38.0,6,181804.34,2,1,1,57517.71,3,0.0,1.0,0.0,1.0
30.0,2,111093.01,1,1,0,68985.99,3,0.0,0.0,1.0,1.0
37.0,3,116880.53,1,0,0,172718.35,3,0.0,1.0,0.0,1.0
29.0,10,0.0,2,1,0,12186.83,0,1.0,0.0,0.0,1.0
44.0,5,89188.83,1,1,1,75408.24,0,1.0,0.0,0.0,0.0
36.0,10,0.0,2,1,0,136349.55,2,1.0,0.0,0.0,1.0
38.0,4,125212.65,2,1,1,15795.88,4,0.0,1.0,0.0,0.0
22.0,7,144954.75,2,1,0,102246.0,1,0.0,1.0,0.0,1.0
28.0,9,0.0,2,1,0,95957.09,0,1.0,0.0,0.0,0.0
60.0,8,69365.25,1,1,1,10288.24,2,1.0,0.0,0.0,0.0
34.0,2,0.0,2,1,0,61251.25,4,0.0,0.0,1.0,0.0
38.91621420206537,1,0.0,1,1,0,29818.2,1,1.0,0.0,0.0,1.0
34.0,4,90307.62,1,1,1,159235.29,0,1.0,0.0,0.0,0.0
28.0,7,0.0,2,1,0,7797.01,0,1.0,0.0,0.0,1.0
31.0,3,155047.56,2,1,1,186064.34,4,1.0,0.0,0.0,1.0
27.0,4,87262.4,2,1,0,182720.07,1,1.0,0.0,0.0,0.0
34.0,1,0.0,1,0,1,86330.32,4,1.0,0.0,0.0,1.0
75.0,2,0.0,1,1,0,123304.62,0,1.0,0.0,0.0,0.0
57.0,4,0.0,2,1,0,136649.8,3,0.0,0.0,1.0,0.0
47.0,0,0.0,1,1,1,133831.37,1,1.0,0.0,0.0,1.0
51.0,10,167273.71,1,0,0,93439.75,1,0.0,1.0,0.0,0.0
56.0,8,156974.26,1,1,0,89405.26,2,1.0,0.0,0.0,0.0
46.0,10,107238.85,2,1,0,37024.28,1,1.0,0.0,0.0,0.0
39.0,2,0.0,2,1,0,100403.05,1,1.0,0.0,0.0,1.0
35.0,3,162442.35,1,1,0,183566.78,4,1.0,0.0,0.0,1.0
38.91621420206537,7,102874.28,1,0,0,117841.06,3,1.0,0.0,0.0,1.0
37.0,3,129965.18,1,0,0,19374.08,0,0.0,1.0,0.0,1.0
44.0,2,0.0,2,0,0,45738.94,3,0.0,0.0,1.0,0.0
35.0,3,0.0,2,1,1,19515.48,2,0.0,0.0,1.0,1.0
38.91621420206537,6,0.0,2,0,1,15876.52,2,0.0,0.0,1.0,1.0
36.0,6,0.0,1,1,0,70496.66,4,1.0,0.0,0.0,0.0
21.0,1,0.0,2,0,0,103901.35,0,0.0,0.0,1.0,1.0
41.0,5,80542.81,1,0,0,88729.22,0,0.0,1.0,0.0,1.0
39.0,0,0.0,2,0,0,81901.6,3,0.0,0.0,1.0,0.0
39.0,8,102945.01,1,0,0,52861.89,1,0.0,1.0,0.0,1.0
66.0,5,149950.19,1,1,1,76267.59,1,1.0,0.0,0.0,0.0
37.0,1,166115.42,1,1,0,67208.3,4,1.0,0.0,0.0,1.0
33.0,5,0.0,1,0,1,41139.05,1,1.0,0.0,0.0,1.0
50.0,5,0.0,2,1,0,191756.54,1,1.0,0.0,0.0,0.0
35.0,7,0.0,1,1,0,133570.43,3,0.0,0.0,1.0,0.0
33.0,1,65667.79,2,0,0,164608.98,1,1.0,0.0,0.0,0.0
20.0,4,0.0,2,1,1,140385.33,3,1.0,0.0,0.0,0.0
38.91621420206537,4,135096.05,1,1,1,186523.72,2,0.0,1.0,0.0,1.0
42.0,5,41473.33,1,1,0,112979.6,2,0.0,0.0,1.0,1.0
36.0,1,118311.76,1,1,0,146134.68,1,1.0,0.0,0.0,1.0
46.0,6,0.0,2,1,1,83456.67,0,1.0,0.0,0.0,1.0
53.0,0,123835.52,2,0,1,160110.65,2,1.0,0.0,0.0,0.0
28.0,0,0.0,2,1,0,119419.37,2,0.0,0.0,1.0,1.0
35.0,4,0.0,2,1,1,106303.4,4,1.0,0.0,0.0,1.0
31.0,2,52192.08,2,0,1,160383.47,3,1.0,0.0,0.0,0.0
32.0,6,166824.59,1,1,0,139451.98,0,0.0,1.0,0.0,1.0
62.0,10,119096.55,1,0,1,116977.89,4,1.0,0.0,0.0,1.0
46.0,3,106511.85,1,1,0,55072.32,0,1.0,0.0,0.0,0.0
54.0,5,92316.31,2,1,0,158590.66,1,0.0,0.0,1.0,0.0
36.0,8,145071.24,1,0,0,6078.46,4,0.0,1.0,0.0,1.0
37.0,9,0.0,1,1,0,111312.96,1,1.0,0.0,0.0,1.0
39.0,3,0.0,1,1,0,188187.05,4,1.0,0.0,0.0,1.0
31.0,4,144637.86,2,1,0,40496.72,4,0.0,0.0,1.0,0.0
38.0,1,104016.88,1,0,0,22068.83,2,1.0,0.0,0.0,0.0
39.0,4,160652.45,2,1,0,57643.55,3,1.0,0.0,0.0,1.0
36.0,9,0.0,2,1,1,40062.29,2,1.0,0.0,0.0,1.0
52.0,9,111973.97,1,1,1,162756.29,1,0.0,1.0,0.0,0.0
31.0,5,132084.66,3,1,1,54474.48,3,1.0,0.0,0.0,1.0
42.0,9,222267.63,1,0,0,101108.85,4,0.0,0.0,1.0,1.0
38.0,0,0.0,1,1,0,83263.06,4,1.0,0.0,0.0,1.0
32.0,9,100249.41,2,0,1,67599.69,3,1.0,0.0,0.0,1.0
47.0,1,0.0,2,1,1,145593.85,2,1.0,0.0,0.0,1.0
24.0,5,0.0,2,1,0,27513.47,0,1.0,0.0,0.0,1.0
32.0,0,91956.49,1,1,1,59961.81,3,1.0,0.0,0.0,1.0
44.0,3,86102.27,1,1,0,180134.88,3,1.0,0.0,0.0,1.0
44.0,8,0.0,1,1,0,16989.77,0,0.0,0.0,1.0,1.0
29.0,2,0.0,2,1,0,39925.52,3,1.0,0.0,0.0,1.0
38.0,0,0.0,2,1,0,165196.65,1,1.0,0.0,0.0,0.0
52.0,10,107304.39,3,1,0,28806.32,3,0.0,1.0,0.0,1.0
37.0,3,116509.99,1,1,1,149517.71,2,0.0,1.0,0.0,1.0
35.0,2,167455.66,2,1,1,55324.49,3,0.0,0.0,1.0,1.0
41.0,2,93925.3,1,1,0,123982.14,2,0.0,1.0,0.0,1.0
52.0,6,71283.09,2,0,1,38984.37,3,0.0,1.0,0.0,0.0
35.0,1,118894.22,1,0,0,2923.61,0,1.0,0.0,0.0,1.0
36.0,3,121542.57,2,1,1,186841.71,2,0.0,0.0,1.0,0.0
46.0,6,118022.06,3,1,0,162643.15,4,1.0,0.0,0.0,1.0
34.0,10,153360.02,1,1,0,140509.86,2,0.0,0.0,1.0,1.0
50.0,1,102645.48,1,1,0,168359.98,2,0.0,1.0,0.0,1.0
44.0,8,0.0,3,1,0,66926.83,4,0.0,0.0,1.0,0.0
38.91621420206537,9,122330.7,2,0,1,124429.19,4,0.0,0.0,1.0,1.0
29.0,1,0.0,2,1,1,164484.78,4,1.0,0.0,0.0,1.0
44.0,10,118577.24,1,1,1,31448.52,1,1.0,0.0,0.0,1.0
33.0,3,124213.36,2,1,0,62627.55,0,0.0,1.0,0.0,1.0
35.0,9,119948.09,1,1,0,48217.97,4,0.0,1.0,0.0,0.0
26.0,6,0.0,2,1,1,32909.13,3,1.0,0.0,0.0,0.0
33.0,1,96834.78,1,1,0,108764.69,2,1.0,0.0,0.0,0.0
32.0,6,111871.93,1,0,0,112132.86,0,1.0,0.0,0.0,0.0
38.91621420206537,5,107000.49,1,1,1,153419.62,0,1.0,0.0,0.0,1.0
54.0,7,118241.02,1,1,0,172586.89,2,0.0,0.0,1.0,0.0
41.0,3,0.0,1,0,0,11819.84,1,0.0,0.0,1.0,1.0
38.0,10,132271.12,2,1,1,46562.02,0,0.0,1.0,0.0,1.0
35.0,2,104832.49,1,1,0,175015.12,2,0.0,0.0,1.0,1.0
33.0,0,129142.54,2,1,1,26606.28,4,0.0,1.0,0.0,0.0
31.0,9,102289.85,1,1,1,115441.66,3,0.0,0.0,1.0,0.0
40.0,5,0.0,2,1,1,175043.69,4,0.0,0.0,1.0,1.0
29.0,4,151012.55,2,1,0,9770.97,0,0.0,0.0,1.0,1.0
28.0,8,53053.76,1,0,1,24577.34,0,0.0,1.0,0.0,1.0
26.0,2,144258.52,1,1,0,49778.79,0,1.0,0.0,0.0,0.0
40.0,6,89175.06,2,0,1,152883.95,3,0.0,1.0,0.0,0.0
46.0,6,88820.29,1,0,0,70224.34,1,1.0,0.0,0.0,0.0
26.0,6,130428.78,1,1,0,173365.89,4,1.0,0.0,0.0,1.0
21.0,4,0.0,1,1,1,36942.35,0,1.0,0.0,0.0,1.0
75.0,10,0.0,2,1,1,114675.75,2,0.0,0.0,1.0,0.0
44.0,6,0.0,2,0,1,104930.46,1,1.0,0.0,0.0,1.0
29.0,8,127864.26,1,1,1,46677.9,0,0.0,0.0,1.0,1.0
43.0,6,113882.31,1,1,1,74564.41,4,1.0,0.0,0.0,1.0
44.0,2,122314.5,1,0,0,68574.88,2,0.0,1.0,0.0,0.0
42.0,0,101979.16,1,1,0,90928.48,4,0.0,1.0,0.0,0.0
38.91621420206537,9,183744.98,1,1,1,196993.69,4,0.0,0.0,1.0,0.0
46.0,8,155681.72,1,1,0,26287.21,3,0.0,0.0,1.0,0.0
32.0,1,0.0,2,1,0,126188.42,3,1.0,0.0,0.0,0.0
30.0,3,98415.37,1,1,1,110520.48,3,1.0,0.0,0.0,1.0
63.0,3,81245.79,1,1,0,69643.31,3,0.0,1.0,0.0,0.0
34.0,10,104498.79,1,0,1,126451.14,0,1.0,0.0,0.0,1.0
33.0,4,51690.89,1,1,0,111622.76,1,0.0,0.0,1.0,1.0
36.0,6,92340.69,2,1,1,174667.58,1,0.0,1.0,0.0,1.0
35.0,10,0.0,1,1,1,23598.23,1,1.0,0.0,0.0,1.0
58.0,6,89685.92,1,0,1,126471.13,3,1.0,0.0,0.0,1.0
41.0,5,0.0,1,1,1,65657.29,2,1.0,0.0,0.0,1.0
55.0,3,0.0,1,1,1,40333.94,0,0.0,0.0,1.0,1.0
47.0,7,107363.29,1,1,1,66799.28,1,0.0,1.0,0.0,1.0
34.0,7,0.0,2,1,0,62030.06,0,0.0,0.0,1.0,1.0
47.0,2,139914.27,1,1,1,50390.98,0,1.0,0.0,0.0,0.0
38.0,1,0.0,2,1,0,51553.43,4,0.0,0.0,1.0,1.0
52.0,0,133723.43,1,0,0,4859.59,1,0.0,1.0,0.0,0.0
49.0,10,0.0,2,0,0,41623.59,1,0.0,0.0,1.0,1.0
36.0,7,206329.65,1,1,1,46632.87,0,1.0,0.0,0.0,0.0
39.0,6,0.0,2,1,0,103921.43,4,0.0,0.0,1.0,0.0
54.0,1,123699.28,2,0,1,105221.76,3,0.0,1.0,0.0,0.0
38.0,8,0.0,2,0,0,91763.67,1,1.0,0.0,0.0,1.0
37.0,2,0.0,2,1,1,54229.74,2,1.0,0.0,0.0,1.0
48.0,1,143279.58,2,1,0,31580.8,1,0.0,1.0,0.0,0.0
27.0,3,0.0,2,1,1,76889.79,2,1.0,0.0,0.0,0.0
25.0,7,0.0,2,1,1,157878.67,0,1.0,0.0,0.0,1.0
36.0,4,0.0,1,1,1,197015.2,0,1.0,0.0,0.0,1.0
31.0,10,75499.24,1,1,0,22184.14,4,1.0,0.0,0.0,0.0
49.0,5,97036.22,2,1,0,152450.84,3,0.0,1.0,0.0,1.0
